Filename,GT_male_ducks,Pred_Male,GT_female_ducks,Pred_Female_duck,Total_GT,Total_pred
IMG_8872_18_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8872_18_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8872_18_2048_1024_3072_2048.jpg,0,9,0,48,0,57
IMG_8875_19_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8875_19_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8875_19_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8875_19_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8875_19_1024_1024_2048_2048.jpg,0,0,0,7,0,7
IMG_8875_19_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8850_20_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8850_20_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8850_20_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8850_20_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8850_20_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8850_20_2048_1024_3072_2048.jpg,0,1,0,0,0,1
IMG_8857_21_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8857_21_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8857_21_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8857_21_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8857_21_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8857_21_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8859_22_0_0_1024_1024.jpg,0,56,0,253,0,309
IMG_8859_22_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8859_22_2048_0_3072_1024.jpg,0,78,0,30,0,108
IMG_8859_22_0_1024_1024_2048.jpg,0,56,0,34,0,90
IMG_8859_22_1024_1024_2048_2048.jpg,0,1,0,8,0,9
IMG_8859_22_2048_1024_3072_2048.jpg,0,45,0,135,0,180
IMG_8862_23_0_0_1024_1024.jpg,0,0,0,60,0,60
IMG_8862_23_1024_0_2048_1024.jpg,0,0,0,1,0,1
IMG_8862_23_2048_0_3072_1024.jpg,0,1,0,0,0,1
IMG_8862_23_0_1024_1024_2048.jpg,0,61,0,138,0,199
IMG_8862_23_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8862_23_2048_1024_3072_2048.jpg,0,1,0,0,0,1
IMG_8865_24_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8865_24_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8865_24_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8865_24_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8865_24_1024_1024_2048_2048.jpg,0,148,0,211,0,359
IMG_8865_24_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8874_25_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8874_25_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8874_25_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8874_25_0_1024_1024_2048.jpg,0,0,0,1,0,1
IMG_8874_25_1024_1024_2048_2048.jpg,0,0,0,4,0,4
IMG_8874_25_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8873_26_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8873_26_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8873_26_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8873_26_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8873_26_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8873_26_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8833_27_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8833_27_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8833_27_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8833_27_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8833_27_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8833_27_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8848_28_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8848_28_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8848_28_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8848_28_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8848_28_1024_1024_2048_2048.jpg,0,0,0,1,0,1
IMG_8848_28_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8834_29_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8834_29_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8834_29_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8834_29_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8834_29_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8834_29_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8846_30_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8846_30_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8846_30_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8846_30_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8846_30_1024_1024_2048_2048.jpg,0,2,0,1,0,3
IMG_8846_30_2048_1024_3072_2048.jpg,0,1,0,0,0,1
IMG_8841_31_0_0_1024_1024.jpg,0,2,0,0,0,2
IMG_8841_31_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8841_31_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8841_31_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8841_31_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8841_31_2048_1024_3072_2048.jpg,0,0,0,1,0,1
IMG_8870_32_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8870_32_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8870_32_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8870_32_0_1024_1024_2048.jpg,0,0,0,1,0,1
IMG_8870_32_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8870_32_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8877_33_0_0_1024_1024.jpg,0,0,0,1,0,1
IMG_8877_33_1024_0_2048_1024.jpg,0,1,0,0,0,1
IMG_8877_33_2048_0_3072_1024.jpg,0,1,0,2,0,3
IMG_8877_33_0_1024_1024_2048.jpg,0,0,0,2,0,2
IMG_8877_33_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8877_33_2048_1024_3072_2048.jpg,0,1,0,1,0,2
IMG_8837_34_0_0_1024_1024.jpg,0,0,0,1,0,1
IMG_8837_34_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8837_34_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8837_34_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8837_34_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8837_34_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8830_35_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8830_35_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8830_35_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8830_35_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8830_35_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8830_35_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8842_36_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8842_36_1024_0_2048_1024.jpg,0,2,0,0,0,2
IMG_8842_36_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8842_36_0_1024_1024_2048.jpg,0,2,0,0,0,2
IMG_8842_36_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8842_36_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8845_37_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8845_37_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8845_37_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8845_37_0_1024_1024_2048.jpg,0,2,0,5,0,7
IMG_8845_37_1024_1024_2048_2048.jpg,0,0,0,1,0,1
IMG_8845_37_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8839_38_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8839_38_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8839_38_2048_0_3072_1024.jpg,0,2,0,1,0,3
IMG_8839_38_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8839_38_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8839_38_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8854_39_0_0_1024_1024.jpg,0,35,0,26,0,61
IMG_8854_39_1024_0_2048_1024.jpg,0,0,0,3,0,3
IMG_8854_39_2048_0_3072_1024.jpg,0,1,0,4,0,5
IMG_8854_39_0_1024_1024_2048.jpg,0,175,0,1026,0,1201
IMG_8854_39_1024_1024_2048_2048.jpg,0,0,0,9,0,9
IMG_8854_39_2048_1024_3072_2048.jpg,0,200,0,339,0,539
IMG_8828_40_0_0_1024_1024.jpg,0,1,0,52,0,53
IMG_8828_40_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8828_40_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8828_40_0_1024_1024_2048.jpg,0,69,0,298,0,367
IMG_8828_40_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8828_40_2048_1024_3072_2048.jpg,0,10,0,6,0,16
IMG_8853_41_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8853_41_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8853_41_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8853_41_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8853_41_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8853_41_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8826_42_0_0_1024_1024.jpg,0,0,0,4,0,4
IMG_8826_42_1024_0_2048_1024.jpg,0,24,0,2,0,26
IMG_8826_42_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8826_42_0_1024_1024_2048.jpg,0,0,0,1,0,1
IMG_8826_42_1024_1024_2048_2048.jpg,0,30,0,0,0,30
IMG_8826_42_2048_1024_3072_2048.jpg,0,0,0,1,0,1
IMG_8868_43_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8868_43_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8868_43_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8868_43_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8868_43_1024_1024_2048_2048.jpg,0,2,0,8,0,10
IMG_8868_43_2048_1024_3072_2048.jpg,0,0,0,2,0,2
IMG_8866_44_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8866_44_1024_0_2048_1024.jpg,0,33,0,46,0,79
IMG_8866_44_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8866_44_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8866_44_1024_1024_2048_2048.jpg,0,116,0,93,0,209
IMG_8866_44_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8861_45_0_0_1024_1024.jpg,0,58,0,203,0,261
IMG_8861_45_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8861_45_2048_0_3072_1024.jpg,0,1,0,9,0,10
IMG_8861_45_0_1024_1024_2048.jpg,0,168,0,560,0,728
IMG_8861_45_1024_1024_2048_2048.jpg,0,0,0,3,0,3
IMG_8861_45_2048_1024_3072_2048.jpg,0,23,0,543,0,566
IMG_8844_46_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8844_46_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8844_46_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8844_46_0_1024_1024_2048.jpg,0,0,0,2,0,2
IMG_8844_46_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8844_46_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8838_47_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8838_47_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8838_47_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8838_47_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8838_47_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8838_47_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8843_48_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8843_48_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8843_48_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8843_48_0_1024_1024_2048.jpg,0,0,0,1,0,1
IMG_8843_48_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8843_48_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8831_49_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8831_49_1024_0_2048_1024.jpg,0,0,0,1,0,1
IMG_8831_49_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8831_49_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8831_49_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8831_49_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8836_50_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8836_50_1024_0_2048_1024.jpg,0,3,0,1,0,4
IMG_8836_50_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8836_50_0_1024_1024_2048.jpg,0,6,0,0,0,6
IMG_8836_50_1024_1024_2048_2048.jpg,0,16,0,2,0,18
IMG_8836_50_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8876_51_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8876_51_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8876_51_2048_0_3072_1024.jpg,0,0,0,1,0,1
IMG_8876_51_0_1024_1024_2048.jpg,0,0,0,4,0,4
IMG_8876_51_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8876_51_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8871_52_0_0_1024_1024.jpg,0,71,0,248,0,319
IMG_8871_52_1024_0_2048_1024.jpg,0,42,0,106,0,148
IMG_8871_52_2048_0_3072_1024.jpg,0,6,0,2,0,8
IMG_8871_52_0_1024_1024_2048.jpg,0,286,0,408,0,694
IMG_8871_52_1024_1024_2048_2048.jpg,0,83,0,29,0,112
IMG_8871_52_2048_1024_3072_2048.jpg,0,27,0,0,0,27
IMG_8860_53_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8860_53_1024_0_2048_1024.jpg,0,5,0,1,0,6
IMG_8860_53_2048_0_3072_1024.jpg,0,1,0,0,0,1
IMG_8860_53_0_1024_1024_2048.jpg,0,1,0,188,0,189
IMG_8860_53_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8860_53_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8867_54_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8867_54_1024_0_2048_1024.jpg,0,79,0,88,0,167
IMG_8867_54_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8867_54_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8867_54_1024_1024_2048_2048.jpg,0,23,0,58,0,81
IMG_8867_54_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8869_55_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8869_55_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8869_55_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8869_55_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8869_55_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8869_55_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8827_56_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8827_56_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8827_56_2048_0_3072_1024.jpg,0,6,0,9,0,15
IMG_8827_56_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8827_56_1024_1024_2048_2048.jpg,0,2,0,12,0,14
IMG_8827_56_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8852_57_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8852_57_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8852_57_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8852_57_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8852_57_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8852_57_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8855_58_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8855_58_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8855_58_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8855_58_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8855_58_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8855_58_2048_1024_3072_2048.jpg,0,0,0,0,0,0
IMG_8829_59_0_0_1024_1024.jpg,0,0,0,0,0,0
IMG_8829_59_1024_0_2048_1024.jpg,0,0,0,0,0,0
IMG_8829_59_2048_0_3072_1024.jpg,0,0,0,0,0,0
IMG_8829_59_0_1024_1024_2048.jpg,0,0,0,0,0,0
IMG_8829_59_1024_1024_2048_2048.jpg,0,0,0,0,0,0
IMG_8829_59_2048_1024_3072_2048.jpg,0,1,0,0,0,1
Bel_02_062_60_0_0_1024_1024.jpg,0,1,0,0,0,1
Bel_02_062_60_1024_0_2048_1024.jpg,0,3,0,5,0,8
Bel_02_062_60_1707_0_2731_1024.jpg,0,0,0,0,0,0
Bel_02_062_60_0_1024_1024_2048.jpg,0,4,0,0,0,4
Bel_02_062_60_1024_1024_2048_2048.jpg,0,5,0,0,0,5
Bel_02_062_60_1707_1024_2731_2048.jpg,0,0,0,0,0,0
Bel_02_062_60_0_2048_1024_3072.jpg,0,0,0,0,0,0
Bel_02_062_60_1024_2048_2048_3072.jpg,0,0,0,0,0,0
Bel_02_062_60_1707_2048_2731_3072.jpg,0,0,0,0,0,0
Bel_02_062_60_0_3065_1024_4089.jpg,0,0,0,0,0,0
Bel_02_062_60_1024_3065_2048_4089.jpg,0,0,0,0,0,0
Bel_02_062_60_1707_3065_2731_4089.jpg,0,0,0,0,0,0
Bel_02_019_61_0_0_1024_1024.jpg,0,1,0,1,0,2
Bel_02_019_61_1024_0_2048_1024.jpg,0,0,0,0,0,0
Bel_02_019_61_1707_0_2731_1024.jpg,0,0,0,0,0,0
Bel_02_019_61_0_1024_1024_2048.jpg,0,2,0,8,0,10
Bel_02_019_61_1024_1024_2048_2048.jpg,0,1,0,0,0,1
Bel_02_019_61_1707_1024_2731_2048.jpg,0,0,0,0,0,0
Bel_02_019_61_0_2048_1024_3072.jpg,0,0,0,5,0,5
Bel_02_019_61_1024_2048_2048_3072.jpg,0,0,0,1,0,1
Bel_02_019_61_1707_2048_2731_3072.jpg,0,0,0,1,0,1
Bel_02_019_61_0_3065_1024_4089.jpg,0,1,0,0,0,1
Bel_02_019_61_1024_3065_2048_4089.jpg,0,0,0,1,0,1
Bel_02_019_61_1707_3065_2731_4089.jpg,0,0,0,0,0,0
Bel_02_065_62_0_0_1024_1024.jpg,0,6,0,0,0,6
Bel_02_065_62_1024_0_2048_1024.jpg,0,0,0,0,0,0
Bel_02_065_62_1707_0_2731_1024.jpg,0,2,0,0,0,2
Bel_02_065_62_0_1024_1024_2048.jpg,0,0,0,0,0,0
Bel_02_065_62_1024_1024_2048_2048.jpg,0,1,0,4,0,5
Bel_02_065_62_1707_1024_2731_2048.jpg,0,1,0,1,0,2
Bel_02_065_62_0_2048_1024_3072.jpg,0,0,0,0,0,0
Bel_02_065_62_1024_2048_2048_3072.jpg,0,0,0,3,0,3
Bel_02_065_62_1707_2048_2731_3072.jpg,0,0,0,0,0,0
Bel_02_065_62_0_3065_1024_4089.jpg,0,0,0,0,0,0
Bel_02_065_62_1024_3065_2048_4089.jpg,0,0,0,0,0,0
Bel_02_065_62_1707_3065_2731_4089.jpg,0,0,0,1,0,1
BEL_02_01_63_0_0_1024_1024.jpg,0,15,0,19,0,34
BEL_02_01_63_1024_0_2048_1024.jpg,0,2,0,3,0,5
BEL_02_01_63_2048_0_3072_1024.jpg,0,22,0,43,0,65
BEL_02_01_63_2603_0_3627_1024.jpg,0,11,0,17,0,28
BEL_02_01_63_0_1024_1024_2048.jpg,0,23,0,18,0,41
BEL_02_01_63_1024_1024_2048_2048.jpg,0,11,0,0,0,11
BEL_02_01_63_2048_1024_3072_2048.jpg,0,26,0,38,0,64
BEL_02_01_63_2603_1024_3627_2048.jpg,0,45,0,28,0,73
BEL_02_01_63_0_2048_1024_3072.jpg,0,13,0,19,0,32
BEL_02_01_63_1024_2048_2048_3072.jpg,0,5,0,2,0,7
BEL_02_01_63_2048_2048_3072_3072.jpg,0,12,0,14,0,26
BEL_02_01_63_2603_2048_3627_3072.jpg,0,3,0,2,0,5
BEL_02_01_63_0_2882_1024_3906.jpg,0,0,0,2,0,2
BEL_02_01_63_1024_2882_2048_3906.jpg,0,9,0,2,0,11
BEL_02_01_63_2048_2882_3072_3906.jpg,0,1,0,1,0,2
BEL_02_01_63_2603_2882_3627_3906.jpg,0,0,0,1,0,1
